age,default,housing,contact,month,day_of_week,campaign,previous,cons.price.idx,cons.conf.idx,nr.employed,y
31,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
43,unknown,yes,cellular,nov,thu,6,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
32,unknown,yes,cellular,nov,thu,4,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
30,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
30,no,no,cellular,nov,thu,2,1,93.2,-42,5195.8,0
37,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
55,no,no,cellular,nov,thu,2,1,93.2,-42,5195.8,0
38,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
46,no,no,cellular,nov,thu,8,0,93.2,-42,5195.8,0
29,unknown,yes,cellular,nov,thu,4,0,93.2,-42,5195.8,0
30,no,yes,cellular,nov,thu,2,1,93.2,-42,5195.8,0
32,no,no,telephone,nov,thu,7,0,93.2,-42,5195.8,0
41,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
32,no,no,cellular,nov,thu,2,1,93.2,-42,5195.8,0
42,no,no,telephone,nov,thu,2,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
30,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,1
39,no,yes,cellular,nov,thu,3,0,93.2,-42,5195.8,0
33,unknown,no,cellular,nov,thu,6,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,thu,4,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,thu,4,0,93.2,-42,5195.8,0
35,no,no,cellular,nov,thu,4,1,93.2,-42,5195.8,0
34,no,no,cellular,nov,thu,2,1,93.2,-42,5195.8,1
30,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
36,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,thu,3,0,93.2,-42,5195.8,0
41,no,yes,telephone,nov,thu,6,0,93.2,-42,5195.8,0
33,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,1
52,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
38,no,yes,telephone,nov,thu,3,0,93.2,-42,5195.8,0
33,no,yes,cellular,nov,thu,4,1,93.2,-42,5195.8,0
32,unknown,yes,cellular,nov,thu,2,1,93.2,-42,5195.8,0
30,no,no,cellular,nov,thu,2,1,93.2,-42,5195.8,0
49,no,no,telephone,nov,thu,6,0,93.2,-42,5195.8,0
46,no,unknown,cellular,nov,thu,2,0,93.2,-42,5195.8,0
34,no,no,cellular,nov,thu,4,0,93.2,-42,5195.8,1
35,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,1
31,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
55,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
45,no,no,telephone,nov,thu,9,0,93.2,-42,5195.8,0
54,no,yes,telephone,nov,thu,3,0,93.2,-42,5195.8,0
41,no,no,telephone,nov,thu,4,1,93.2,-42,5195.8,0
52,no,yes,cellular,nov,thu,3,0,93.2,-42,5195.8,0
42,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
59,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,thu,3,0,93.2,-42,5195.8,0
51,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
48,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
29,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
32,no,no,cellular,nov,thu,5,0,93.2,-42,5195.8,0
48,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
33,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
31,no,no,telephone,nov,thu,5,0,93.2,-42,5195.8,0
36,unknown,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
30,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,thu,4,0,93.2,-42,5195.8,0
58,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
41,no,no,cellular,nov,thu,5,0,93.2,-42,5195.8,0
30,no,yes,cellular,nov,thu,4,0,93.2,-42,5195.8,0
30,no,yes,cellular,nov,thu,4,0,93.2,-42,5195.8,0
43,no,yes,cellular,nov,thu,3,0,93.2,-42,5195.8,0
66,unknown,yes,cellular,aug,wed,1,1,92.201,-31.4,5076.2,0
40,no,yes,cellular,nov,thu,6,1,93.2,-42,5195.8,0
30,no,yes,telephone,nov,thu,7,0,93.2,-42,5195.8,0
50,no,no,telephone,nov,thu,6,1,93.2,-42,5195.8,0
34,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
37,no,yes,telephone,nov,thu,3,0,93.2,-42,5195.8,0
51,no,yes,cellular,nov,thu,3,0,93.2,-42,5195.8,0
36,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,1
36,no,no,cellular,nov,thu,5,0,93.2,-42,5195.8,0
45,no,yes,cellular,nov,thu,4,1,93.2,-42,5195.8,0
31,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
46,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
38,no,yes,cellular,nov,thu,4,0,93.2,-42,5195.8,0
32,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
33,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
31,no,no,cellular,nov,thu,5,0,93.2,-42,5195.8,0
32,no,no,cellular,nov,thu,4,0,93.2,-42,5195.8,0
38,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
45,no,yes,cellular,nov,thu,3,0,93.2,-42,5195.8,0
39,no,yes,telephone,nov,thu,4,0,93.2,-42,5195.8,0
42,no,yes,cellular,nov,thu,3,1,93.2,-42,5195.8,0
36,no,yes,cellular,nov,thu,3,0,93.2,-42,5195.8,0
34,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
33,no,no,cellular,nov,thu,2,0,93.2,-42,5195.8,0
39,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,0
31,no,no,cellular,nov,thu,3,0,93.2,-42,5195.8,0
30,no,yes,cellular,nov,thu,2,0,93.2,-42,5195.8,1
42,no,no,cellular,nov,fri,6,0,93.2,-42,5195.8,0
29,no,no,cellular,nov,fri,4,0,93.2,-42,5195.8,0
35,no,yes,cellular,nov,fri,3,1,93.2,-42,5195.8,0
42,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
56,unknown,yes,cellular,nov,fri,5,0,93.2,-42,5195.8,0
56,no,no,cellular,nov,fri,4,0,93.2,-42,5195.8,0
42,no,no,cellular,nov,fri,4,0,93.2,-42,5195.8,0
31,no,no,cellular,nov,fri,5,0,93.2,-42,5195.8,0
51,no,yes,cellular,nov,fri,3,0,93.2,-42,5195.8,0
42,no,yes,cellular,nov,fri,6,1,93.2,-42,5195.8,0
57,unknown,yes,cellular,nov,fri,7,0,93.2,-42,5195.8,0
54,no,no,cellular,nov,fri,6,0,93.2,-42,5195.8,0
44,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
37,no,yes,cellular,nov,fri,3,1,93.2,-42,5195.8,0
45,no,yes,cellular,nov,fri,9,0,93.2,-42,5195.8,0
33,no,yes,cellular,nov,fri,2,1,93.2,-42,5195.8,0
56,unknown,yes,cellular,nov,fri,6,0,93.2,-42,5195.8,0
58,no,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
46,no,yes,cellular,nov,fri,2,1,93.2,-42,5195.8,0
50,no,yes,cellular,nov,fri,11,0,93.2,-42,5195.8,0
44,no,yes,cellular,nov,fri,4,0,93.2,-42,5195.8,0
31,no,yes,telephone,nov,fri,9,0,93.2,-42,5195.8,0
32,no,yes,telephone,nov,fri,1,0,93.2,-42,5195.8,0
40,no,no,cellular,nov,fri,4,1,93.2,-42,5195.8,0
43,unknown,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
36,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
38,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
41,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
33,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
47,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
33,no,no,telephone,nov,fri,1,0,93.2,-42,5195.8,0
58,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,fri,5,0,93.2,-42,5195.8,0
33,no,unknown,cellular,nov,fri,1,0,93.2,-42,5195.8,0
48,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
32,no,no,cellular,nov,fri,2,1,93.2,-42,5195.8,0
49,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
45,no,yes,cellular,nov,fri,2,1,93.2,-42,5195.8,0
54,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
30,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
32,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,unknown,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
49,unknown,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
53,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
38,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,1
57,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
58,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,0
33,no,yes,cellular,aug,wed,1,1,92.201,-31.4,5076.2,1
37,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
36,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
48,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,1
43,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
30,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
45,no,no,cellular,nov,fri,4,0,93.2,-42,5195.8,0
40,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
54,unknown,no,cellular,nov,fri,1,0,93.2,-42,5195.8,1
36,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
51,unknown,no,cellular,nov,fri,4,1,93.2,-42,5195.8,0
48,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
57,unknown,no,cellular,nov,fri,4,1,93.2,-42,5195.8,0
32,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
58,unknown,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
34,no,unknown,cellular,nov,fri,1,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
38,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
44,unknown,yes,cellular,nov,fri,3,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
37,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
42,no,yes,telephone,nov,fri,7,0,93.2,-42,5195.8,0
30,no,yes,cellular,nov,fri,2,1,93.2,-42,5195.8,0
55,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,0
56,no,yes,cellular,nov,fri,3,0,93.2,-42,5195.8,0
55,no,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
43,unknown,no,cellular,nov,fri,6,0,93.2,-42,5195.8,0
31,no,no,cellular,nov,fri,2,1,93.2,-42,5195.8,0
53,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,1
34,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,1
29,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,1
45,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
30,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,1
36,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
47,unknown,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
37,no,no,cellular,nov,fri,4,1,93.2,-42,5195.8,0
45,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
30,no,yes,cellular,nov,fri,3,0,93.2,-42,5195.8,0
34,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
53,no,yes,telephone,nov,fri,6,0,93.2,-42,5195.8,0
45,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
48,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
49,no,yes,cellular,nov,fri,3,0,93.2,-42,5195.8,0
29,no,no,telephone,nov,fri,4,1,93.2,-42,5195.8,0
47,no,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
32,no,yes,cellular,nov,fri,3,0,93.2,-42,5195.8,0
33,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,1
58,unknown,no,cellular,nov,fri,2,1,93.2,-42,5195.8,0
35,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,1
39,no,no,cellular,nov,fri,4,0,93.2,-42,5195.8,0
35,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,1
37,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,1
36,no,yes,cellular,nov,fri,7,0,93.2,-42,5195.8,0
47,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
43,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
42,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
39,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
55,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
42,no,no,cellular,nov,fri,3,0,93.2,-42,5195.8,0
30,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
52,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
43,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
48,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
35,no,no,cellular,nov,fri,6,0,93.2,-42,5195.8,0
48,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
45,unknown,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
48,unknown,no,cellular,nov,fri,1,1,93.2,-42,5195.8,0
44,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
43,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
47,unknown,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
40,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
40,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
55,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
45,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
52,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
43,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
40,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
32,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
33,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
38,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
48,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
34,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
32,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
57,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
45,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
50,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
52,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
42,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
30,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
40,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,1
38,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
34,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,1
51,no,yes,cellular,nov,fri,4,0,93.2,-42,5195.8,0
49,no,yes,telephone,nov,fri,9,0,93.2,-42,5195.8,0
44,no,no,cellular,nov,fri,4,0,93.2,-42,5195.8,0
38,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
46,no,yes,cellular,nov,fri,5,1,93.2,-42,5195.8,1
36,unknown,no,cellular,nov,fri,1,0,93.2,-42,5195.8,1
36,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
40,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
40,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
31,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
34,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
55,unknown,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
53,no,yes,cellular,nov,fri,10,0,93.2,-42,5195.8,0
52,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
42,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,yes,telephone,nov,fri,1,0,93.2,-42,5195.8,0
40,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
57,unknown,no,cellular,nov,fri,3,0,93.2,-42,5195.8,0
51,no,yes,telephone,nov,fri,3,0,93.2,-42,5195.8,0
44,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,1
50,no,yes,cellular,nov,fri,7,0,93.2,-42,5195.8,0
49,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
40,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,1
36,no,yes,cellular,nov,fri,3,0,93.2,-42,5195.8,0
37,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
32,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
29,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
54,unknown,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
40,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
44,no,no,cellular,nov,fri,6,1,93.2,-42,5195.8,0
50,no,yes,cellular,nov,fri,2,1,93.2,-42,5195.8,0
39,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
45,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
57,unknown,yes,cellular,nov,fri,7,1,93.2,-42,5195.8,0
44,unknown,yes,telephone,nov,fri,1,1,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
46,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
41,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
31,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
54,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
33,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
52,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
46,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
57,no,no,cellular,nov,fri,3,0,93.2,-42,5195.8,0
55,no,yes,telephone,nov,fri,4,0,93.2,-42,5195.8,0
37,no,yes,cellular,nov,fri,4,1,93.2,-42,5195.8,0
40,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
33,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
34,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
40,no,no,cellular,nov,fri,5,1,93.2,-42,5195.8,0
34,no,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
52,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,0
31,no,no,cellular,nov,fri,3,0,93.2,-42,5195.8,0
46,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
41,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
31,no,yes,telephone,nov,fri,1,0,93.2,-42,5195.8,0
29,no,no,cellular,nov,fri,3,0,93.2,-42,5195.8,1
52,unknown,yes,cellular,nov,fri,3,1,93.2,-42,5195.8,0
31,unknown,unknown,cellular,nov,fri,1,0,93.2,-42,5195.8,0
32,no,no,telephone,nov,fri,1,0,93.2,-42,5195.8,0
51,no,yes,telephone,nov,fri,1,0,93.2,-42,5195.8,0
31,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
49,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,0
55,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
49,unknown,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
57,no,yes,telephone,nov,fri,1,0,93.2,-42,5195.8,0
48,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
40,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
33,no,no,telephone,nov,fri,1,0,93.2,-42,5195.8,0
58,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,0
40,no,no,cellular,nov,fri,2,1,93.2,-42,5195.8,0
34,no,no,cellular,nov,fri,3,0,93.2,-42,5195.8,1
31,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
36,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
52,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
40,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,0
53,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
39,no,yes,cellular,nov,fri,3,1,93.2,-42,5195.8,0
37,no,yes,telephone,nov,fri,2,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
48,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
47,no,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
58,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,1
48,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,yes,telephone,nov,fri,1,0,93.2,-42,5195.8,0
57,no,unknown,telephone,nov,fri,1,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,2,1,93.2,-42,5195.8,0
32,no,no,cellular,nov,fri,5,0,93.2,-42,5195.8,0
37,no,no,cellular,nov,fri,7,0,93.2,-42,5195.8,0
56,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
45,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
52,unknown,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
45,no,no,cellular,nov,fri,5,0,93.2,-42,5195.8,0
52,no,no,cellular,nov,fri,1,1,93.2,-42,5195.8,0
54,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
37,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
33,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
34,no,yes,telephone,nov,fri,5,0,93.2,-42,5195.8,0
38,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
32,no,unknown,cellular,nov,fri,1,0,93.2,-42,5195.8,0
55,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
38,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
52,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
32,no,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
49,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
30,no,yes,telephone,nov,fri,10,0,93.2,-42,5195.8,0
52,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
31,no,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
49,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
47,unknown,yes,cellular,nov,fri,3,1,93.2,-42,5195.8,0
32,no,yes,cellular,nov,fri,5,0,93.2,-42,5195.8,0
53,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
50,no,yes,telephone,nov,fri,2,0,93.2,-42,5195.8,0
39,no,no,cellular,nov,fri,2,0,93.2,-42,5195.8,1
37,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
58,unknown,no,telephone,nov,fri,1,0,93.2,-42,5195.8,0
57,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
44,no,yes,cellular,nov,fri,2,1,93.2,-42,5195.8,0
44,no,no,cellular,nov,fri,2,0,93.2,-42,5195.8,0
42,no,no,cellular,nov,fri,1,0,93.2,-42,5195.8,1
41,no,yes,telephone,nov,fri,1,0,93.2,-42,5195.8,1
37,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
44,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
55,unknown,no,cellular,nov,fri,1,0,93.2,-42,5195.8,0
43,no,yes,telephone,nov,fri,1,0,93.2,-42,5195.8,0
51,no,no,cellular,nov,fri,4,0,93.2,-42,5195.8,0
33,no,yes,cellular,nov,fri,3,0,93.2,-42,5195.8,0
36,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
31,no,no,cellular,nov,fri,2,1,93.2,-42,5195.8,0
49,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
34,no,no,cellular,nov,fri,3,0,93.2,-42,5195.8,0
42,no,no,cellular,nov,fri,6,0,93.2,-42,5195.8,0
29,no,no,telephone,nov,fri,2,0,93.2,-42,5195.8,0
29,no,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
52,no,no,cellular,nov,fri,7,1,93.2,-42,5195.8,0
48,no,yes,cellular,nov,fri,1,1,93.2,-42,5195.8,0
56,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
51,unknown,yes,cellular,nov,fri,1,0,93.2,-42,5195.8,0
41,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
37,no,yes,cellular,nov,fri,2,0,93.2,-42,5195.8,0
